,CATEGORY,INSTALL_DATE,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,SHAPE_Length,STREET,START,END
1412,BKF-BL,2010,DISTRICT5,DISTRICT6,264.276399638994,GREENWOOD AVE N ,GREENWOOD AVE N AND N 103RD ST,GREENWOOD AVE N AND N 104TH ST
1413,BKF-SHW,2008,DISTRICT1,,637.99726886126,HARBOR AVE SW ,ALKI AVE SW AND HARBOR AVE SW,HARBOR AVE SW AND SW CALIFORNIA PL
1414,BKF-SHW,2008,DISTRICT1,,290.000313037566,HARBOR AVE SW ,HARBOR AVE SW AND SW CALIFORNIA PL,HARBOR AVE SW AND SW MARYLAND PL
1415,BKF-SHW,2008,DISTRICT1,,1384.59509892806,HARBOR AVE SW ,HARBOR AVE SW AND SW MARYLAND PL,CALIFORNIA WAY SW AND HARBOR AVE SW
1416,BKF-SHW,2008,DISTRICT1,,1220.88725716243,HARBOR AVE SW ,CALIFORNIA WAY SW AND HARBOR AVE SW,FAIRMOUNT AVE SW AND HARBOR AVE SW
1417,BKF-SHW,2008,DISTRICT1,,732.877034550668,HARBOR AVE SW ,FAIRMOUNT AVE SW AND HARBOR AVE SW,HARBOR AVE SW AND SW BRONSON WAY
1418,BKF-SHW,2008,DISTRICT1,,1230.24216648627,HARBOR AVE SW ,HARBOR AVE SW AND SW BRONSON WAY,HARBOR AVE SW AND LOTUS AVE SW
1419,BKF-SHW,2008,DISTRICT1,,142.724381624231,HARBOR AVE SW ,HARBOR AVE SW AND LOTUS AVE SW,FAUNTLEROY AVE SW AND HARBOR AVE SW
1420,BKF-SHW,2008,DISTRICT1,,398.096100392246,HARBOR AVE SW ,FAUNTLEROY AVE SW AND HARBOR AVE SW,HARBOR AVE SW AND SW FLORIDA ST
1421,BKF-BL,2014,DISTRICT2,,106.308379817547,RENTON AVE S ,M L KING JR ER S WAY S AND RENTON AVE S,RENTON AVE S AND S WEBSTER W ST
1422,BKF-BL,2014,DISTRICT2,,769.465056424973,RENTON AVE S ,RENTON AVE S AND S WEBSTER W ST,43RD AVE S AND RENTON AVE S
1423,BKF-BL,2016,DISTRICT2,,333.244754111672,RENTON AVE S ,43RD AVE S AND RENTON AVE S,RENTON AVE S AND S CHICAGO ST
1424,BKF-BL,2016,DISTRICT2,,111.40181738296,RENTON AVE S ,RENTON AVE S AND S CHICAGO ST,RENTON AVE S AND S BOZEMAN ST
1425,BKF-BL,2016,DISTRICT2,,239.001507078437,RENTON AVE S ,RENTON AVE S AND S BOZEMAN ST,RENTON AVE S AND S KENYON ST
1426,BKF-BL,2016,DISTRICT2,,677.103585386768,RENTON AVE S ,RENTON AVE S AND S KENYON ST,RENTON AVE S AND S ROSE CT
1427,BKF-BL,2016,DISTRICT2,,50.0597877707623,RENTON AVE S ,RENTON AVE S AND S ROSE CT,RENTON AVE S AND S ROSE N ST
1428,BKF-BL,2011,DISTRICT2,,432.32710760083,SWIFT AVE S ,15TH AVE S AND SWIFT AVE S,16TH AVE S AND SWIFT AVE S
1429,BKF-BL,2011,DISTRICT2,,379.498636815038,SWIFT AVE S ,16TH AVE S AND SWIFT AVE S,S ALBRO PL AND SWIFT AVE S
1430,BKF-BL,2000,DISTRICT3,,608.476424746047,M L KING JR WAY S ,M L KING JR WAY S AND S WASHINGTON ST,M L KING JR WAY S AND S JACKSON ST
1431,BKF-BL,2000,DISTRICT3,,485.689772647341,M L KING JR WAY S ,M L KING JR WAY S AND S KING ST,M L KING JR WAY S AND S LANE ST
1432,BKF-BL,2000,DISTRICT3,,812.09841185841,M L KING JR WAY S ,M L KING JR WAY S AND S DEARBORN ST,M L KING JR WAY S AND S NORMAN ST
1433,BKF-BL,2000,DISTRICT3,,214.433627928717,M L KING JR WAY S ,M L KING JR WAY S AND S ELMWOOD PL,M L KING JR WAY S AND S JUDKINS ST
1434,BKF-SHW,2009,DISTRICT5,,778.885062362734,N 128TH ST ,DENSMORE AVE N AND N 128TH ST,MERIDIAN AVE N AND N 128TH ST
1435,BKF-SHW,2009,DISTRICT5,,782.454752784417,N 128TH ST ,MERIDIAN AVE N AND N 128TH ST,CORLISS AVE N AND N 128TH ST
1436,BKF-BL,2010,DISTRICT5,,334.991395560367,N 130TH ST ,GREENWOOD AVE N AND N 130TH ST,N 130TH ST AND PHINNEY AVE N
1437,BKF-PBL,2015,DISTRICT4,,133.53889054338,NE CAMPUS EB PY ,NE CAMPUS EB PY AND ROOSEVELT WAY NE,NE CAMPUS EB PY AND NE CAMPUS PY OFF RP
1438,BKF-PBL,2015,DISTRICT4,,282.878159844317,NE CAMPUS EB PY ,12TH AVE NE AND NE CAMPUS EB PY,BROOKLYN AVE NE AND NE CAMPUS EB PY
1439,BKF-BL,2000,DISTRICT4,,717.861642965531,NE PACIFIC ST ,NE BOAT ST AND NE PACIFIC ST,BROOKLYN AVE NE AND NE PACIFIC ST
1440,BKF-PBL,2015,DISTRICT6,,425.584906886258,NE RAVENNA EB BV ,EAST GREEN LAKE DR N AND NE RAVENNA EB BV,NE RAVENNA EB BV AND WOODLAWN AVE NE
1441,BKF-NGW,2015,DISTRICT1,,1325.64460087209,21ST AVE SW ,21ST AVE SW AND SW JUNEAU ST,21ST AVE SW AND SW GRAHAM ST
1442,BKF-BL,1990,DISTRICT6,,133.375633595872,PHINNEY AVE N ,PHINNEY AVE N AND PHINNEY WR AVE N,N 51ST ST AND PHINNEY AVE N
1443,BKF-BL,2018,DISTRICT2,,81.7235499572086,SWIFT AVE S ,19TH WR AVE S AND SWIFT AVE S,19TH ER AVE S AND SWIFT AVE S
1444,BKF-BL,2007,DISTRICT7,,321.922693201517,MERCER ST ,1ST AVE N AND MERCER ST,MERCER ST AND WARREN AVE N
1445,BKF-BL,2007,DISTRICT7,,321.750599549018,MERCER ST ,2ND AVE N AND MERCER ST,3RD AVE N AND MERCER ST
1446,BKF-BL,2007,DISTRICT7,,322.001237122981,MERCER ST ,4TH AVE N AND MERCER ST,5TH AVE N AND MERCER ST
1447,BKF-PBL,2016,DISTRICT5,,330.895976476623,MERIDIAN AVE N ,MERIDIAN AVE N AND N 105TH ST,MERIDIAN AVE N AND N 106TH ST
1448,BKF-PBL,2016,DISTRICT5,,661.312945280542,MERIDIAN AVE N ,MERIDIAN AVE N AND N 107TH ST,MERIDIAN AVE N AND N NORTHGATE WAY
1449,BKF-BL,2018,DISTRICT2,,422.197134144996,SWIFT AVE S ,S ALBRO PL AND SWIFT AVE S,18TH AVE S AND SWIFT AVE S
1450,BKF-BL,2018,DISTRICT2,,329.666778572448,SWIFT AVE S ,18TH AVE S AND SWIFT AVE S,19TH WR AVE S AND SWIFT AVE S
1451,BKF-BL,2018,DISTRICT2,,587.40970622784,SWIFT AVE S ,S GRAHAM ST AND SWIFT AVE S,SWIFT AV OFF RP AND SWIFT AVE S
1452,BKF-PBL,2018,DISTRICT2,,679.21448820835,SWIFT AVE S ,S EDDY ST AND SWIFT AVE S,S WARSAW ST AND SWIFT AVE S
1453,BKF-SHW,2012,DISTRICT3,,1172.55083460189,LAKE WASHINGTON BLVD E ,E INTERLAKEN BLVD AND LAKE WASHINGTON BLVD E,BOYER AVE E AND LAKE WASHINGTON BLVD E
1454,BKF-SHW,2012,DISTRICT3,,2534.2165071769,LAKE WASHINGTON BLVD E ,BOYER AVE E AND LAKE WASHINGTON BLVD E,E FOSTER ISLAND RD AND LAKE WASHINGTON BLVD E
1455,BKF-SHW,2012,DISTRICT3,,178.15089422851,LAKE WASHINGTON BLVD E ,LAKE WASHINGTON BLVD E AND LK WASH BV OFF RP,26TH AVE E AND LAKE WASHINGTON BLVD E
1456,BKF-SHW,2012,DISTRICT3,,525.52567018452,LAKE WASHINGTON BLVD E ,E MILLER ST AND LAKE WASHINGTON BLVD E,E ROANOKE ST AND LAKE WASHINGTON BLVD E
1457,BKF-SHW,2013,DISTRICT3,,505.00502495341,LAKE WASHINGTON BLVD S ,E YESLER WAY AND LAKE WASHINGTON BLVD S,35TH AVE S AND LAKE WASHINGTON BLVD S
1458,BKF-SHW,2013,DISTRICT3,,78.4744216334654,LAKE WASHINGTON BLVD S ,LAKE WASHINGTON BLVD S AND S JACKSON ST,LAKE WASHINGTON BLVD S AND S FRINK PL
1459,BKF-SHW,2013,DISTRICT3,,426.387318916674,LAKE WASHINGTON BLVD S ,LAKE WASHINGTON BLVD S AND S DEARBORN ST,LAKE WASHINGTON BLVD S AND S CHARLES ST
1460,BKF-SHW,2013,DISTRICT3,,418.940757953957,LAKE WASHINGTON BLVD S ,LAKE WASHINGTON BLVD S AND S IRVING ST,LAKE WASHINGTON BLVD S AND S DAY ST
1461,BKF-SHW,2013,DISTRICT3,,419.999123639518,LAKE WASHINGTON BLVD S ,LAKE WASHINGTON BLVD S AND S ATLANTIC ST,LAKE WASHINGTON BLVD S AND S MASSACHUSETTS ST
1462,BKF-BL,2010,DISTRICT5,,314.366013453892,N 130TH ST ,N 130TH ST AND PHINNEY AVE N,DAYTON AVE N AND N 130TH ST
1463,BKF-BL,2010,DISTRICT5,,316.080497529443,N 130TH ST ,DAYTON AVE N AND N 130TH ST,EVANSTON AVE N AND N 130TH ST
1464,BKF-BL,2010,DISTRICT5,,310.823010305307,N 130TH ST ,EVANSTON AVE N AND N 130TH ST,FREMONT AVE N AND N 130TH ST
1465,BKF-SHW,2010,DISTRICT5,,533.165904519192,N 130TH ST ,FREMONT AVE N AND N 130TH ST,LINDEN AVE N AND N 130TH ST
1466,BKF-SHW,2007,DISTRICT2,,526.714562955755,BEACON ER AVE S ,BEACON ER AVE S AND S SPENCER ST,BEACON ER AVE S AND S GRAHAM ST
1467,BKF-SHW,2007,DISTRICT2,,293.131609496026,BEACON ER AVE S ,BEACON ER AVE S AND S EDDY ST,BEACON ER AVE S AND S MORGAN ST
1468,BKF-SHW,2007,DISTRICT2,,167.323429663731,BEACON ER AVE S ,BEACON ER AVE S AND S MONTEREY PL,BEACON ER AVE S AND S WARSAW ST
1469,BKF-SHW,2007,DISTRICT2,,221.987185067034,BEACON ER AVE S ,BEACON ER AVE S AND S HOLLY ST,BEACON ER AVE S AND S BRIGHTON ST
1470,BKF-SHW,2007,DISTRICT2,,360.706133050163,BEACON ER AVE S ,27TH AVE S AND BEACON ER AVE S,28TH AVE S AND BEACON ER AVE S
1471,BKF-PBL,2018,DISTRICT2,,96.8814335704937,S MYRTLE ST ,BEACON WR AVE S AND S MYRTLE ST,BEACON ER AVE S AND S MYRTLE ST
1472,BKF-SHW,2007,DISTRICT2,,559.709174527181,BEACON ER AVE S ,BEACON ER AVE S AND S OTHELLO ST,32ND AVE S AND BEACON ER AVE S
1473,BKF-PBL,2015,DISTRICT6,,729.914521439846,NE RAVENNA EB BV ,NE 68TH ST AND NE RAVENNA EB BV,NE 65TH ST AND NE RAVENNA EB BV
1474,BKF-PBL,2015,DISTRICT6,DISTRICT4,225.224165160205,NE RAVENNA EB BV ,NE RAVENNA EB BV AND RAVENNA BV ON RP,NE 63RD ST AND NE RAVENNA EB BV
1475,BKF-PBL,2015,DISTRICT4,,368.827525052531,NE RAVENNA EB BV ,9TH AVE NE AND NE RAVENNA EB BV,NE RAVENNA EB BV AND ROOSEVELT WAY NE
1476,BKF-PBL,2015,DISTRICT4,,246.634307853072,NE RAVENNA EB BV ,11TH AVE NE AND NE RAVENNA EB BV,12TH AVE NE AND NE RAVENNA EB BV
1477,BKF-PBL,2015,DISTRICT4,,296.71565666876,NE RAVENNA EB BV ,BROOKLYN AVE NE AND NE RAVENNA EB BV,NE RAVENNA EB BV AND UNIVERSITY WAY NE
1478,BKF-BL,1990,DISTRICT6,,307.830056655568,N 50TH ST ,N 50TH ST AND PHINNEY E AVE N,DAYTON AVE N AND N 50TH ST
1479,BKF-BL,1990,DISTRICT6,,307.742792978274,N 50TH ST ,DAYTON AVE N AND N 50TH ST,EVANSTON AVE N AND N 50TH ST
1480,BKF-BL,1990,DISTRICT6,,359.605569732241,N 50TH ST ,EVANSTON AVE N AND N 50TH ST,FREMONT AVE N AND N 50TH ST
1481,BKF-BL,2000,DISTRICT6,,975.766124225698,N 50TH ST ,FREMONT AVE N AND N 50TH ST,N 50TH ST AND WHITMAN AVE N
1482,BKF-BL,2000,DISTRICT6,DISTRICT4,380.982718462054,N 50TH ST ,N 50TH ST AND WHITMAN AVE N,N 50TH ST AND WOODLAND PARK AVE N
1483,BKF-BL,2000,DISTRICT6,DISTRICT4,192.929341160145,N 50TH ST ,N 50TH ST AND WOODLAND PARK AVE N,MIDVALE AVE N AND N 50TH ST
1484,BKF-NGW,2020,DISTRICT3,,305.072325910066,E ROY ST ,11TH AVE E AND E ROY ST,12TH AVE E AND E ROY ST
1485,BKF-NGW,2020,DISTRICT3,,266.721726528501,E ROY ST ,12TH AVE E AND E ROY ST,13TH AVE E AND E ROY ST
1486,BKF-SHW,2012,DISTRICT3,,244.646960400581,E UNION ST ,E UNION ST AND SENECA ST,BROADWAY AND E UNION ST
1487,BKF-BL,2010,DISTRICT3,,104.17237447551,E UNION ST ,BROADWAY CT AND E UNION ST,10TH AVE AND E UNION ST
1488,BKF-BL,2010,DISTRICT3,,343.011232647719,E UNION ST ,11TH AVE AND E UNION ST,12TH AVE AND E UNION ST
1489,BKF-BL,2008,DISTRICT3,,324.034938827323,E UNION ST ,13TH AVE AND E UNION ST,14TH AVE AND E UNION ST
1490,BKF-PBL,2008,DISTRICT3,,322.001598386404,E UNION ST ,15TH AVE AND E UNION ST,16TH AVE AND E UNION ST
1491,BKF-PBL,2008,DISTRICT3,,322.201446396247,E UNION ST ,16TH AVE AND E UNION ST,17TH AVE AND E UNION ST
1492,BKF-PBL,2008,DISTRICT3,,334.478607055184,E UNION ST ,18TH AVE AND E UNION ST,19TH AVE AND E UNION ST
1493,BKF-PBL,2008,DISTRICT3,,319.701619246584,E UNION ST ,20TH AVE AND E UNION ST,21ST AVE AND E UNION ST
1494,BKF-PBL,2008,DISTRICT3,,228.169741670421,E UNION ST ,22ND AVE AND E UNION ST,23RD AVE AND E UNION ST
1495,BKF-PBL,2000,DISTRICT3,,322.236390173089,E UNION ST ,24TH AVE AND E UNION ST,25TH AVE AND E UNION ST
1496,BKF-BL,2016,DISTRICT2,,125.392323947874,RENTON AVE S ,RENTON AVE S AND S ROSE N ST,RENTON AVE S AND S ROSE S ST
1497,BKF-BL,2012,DISTRICT2,,247.797075086668,RENTON AVE S ,RENTON AVE S AND S ROSE S ST,44TH AVE S AND RENTON AVE S
1498,BKF-BL,2012,DISTRICT3,,512.778786637799,MADRONA DR ,LAKE WASHINGTON BLVD AND MADRONA DR,MADRONA DR AND NEWPORT WAY
1499,BKF-SHW,2007,DISTRICT2,,598.656962052858,BEACON ER AVE S ,BEACON ER AVE S AND S WEBSTER S ST,BEACON ER AVE S AND S HOLDEN ST
1500,BKF-SHW,2007,DISTRICT2,,265.789384518152,BEACON ER AVE S ,BEACON ER AVE S AND S PORTLAND ST,BEACON ER AVE S AND S CHICAGO ST
1501,BKF-SHW,2007,DISTRICT2,,260.103501690311,BEACON ER AVE S ,BEACON ER AVE S AND S KENYON ST,BEACON ER AVE S AND S MONROE ST
1502,BKF-SHW,2007,DISTRICT2,,658.485982151007,BEACON ER AVE S ,BEACON ER AVE S AND S ROSE ST,BEACON ER AVE S AND S THISTLE ST
1503,BKF-SHW,2007,DISTRICT2,,358.17269884425,BEACON ER AVE S ,BEACON ER AVE S AND S CLOVERDALE ST,BEACON ER AVE S AND S DONOVAN ST
1504,BKF-SHW,2007,DISTRICT2,,587.195338868381,BEACON ER AVE S ,BEACON ER AVE S AND S DONOVAN ST,BEACON ER AVE S AND CECIL AVE S
1505,BKF-SHW,2007,DISTRICT2,,135.994002930988,BEACON ER AVE S ,38TH N AVE S AND BEACON ER AVE S,38TH S AVE S AND BEACON ER AVE S
1506,BKF-SHW,2007,DISTRICT2,,197.204768296176,BEACON WR AVE S ,39TH N AVE S AND BEACON WR AVE S,BEACON WR AVE S AND S BARTON ST
1507,BKF-BL,2010,DISTRICT7,,151.900168481085,NICKERSON ST ,NICKERSON ST AND QUEEN ANNE AVE N,CREMONA ST AND NICKERSON ST
1508,BKF-SHW,2007,DISTRICT2,,93.0586255281925,BEACON WR AVE S ,BEACON WR AVE S AND S THISTLE N ST,BEACON WR AVE S AND S THISTLE S ST
1509,BKF-SHW,2009,DISTRICT2,,474.672992997887,HUNTER ER BLVD S ,HUNTER ER BLVD S AND S HORTON ST,HUNTER ER BLVD S AND S HINDS ST
1510,BKF-SHW,2009,DISTRICT7,,151.09908366056,SPRING ST ,SPRING ST AND WESTERN AVE,POST AVE AND SPRING ST
1511,BKF-BL,2017,DISTRICT7,,321.799306672003,SPRING ST ,1ST AVE AND SPRING ST,2ND AVE AND SPRING ST
1512,BKF-BL,2017,DISTRICT7,,321.783254315129,SPRING ST ,3RD AVE AND SPRING ST,4TH AVE AND SPRING ST
1513,BKF-SHW,2008,DISTRICT1,,1699.99605796054,HARBOR AVE SW ,HARBOR AVE SW AND SW FLORIDA ST,HARBOR AVE SW AND SW HARBOR LN
1514,BKF-SHW,2008,DISTRICT1,,1844.52467133651,HARBOR AVE SW ,HARBOR AVE SW AND SW HARBOR LN,HARBOR AVE SW AND SW SPOKANE NR ST
1515,BKF-SHW,2012,DISTRICT1,,84.2324809862244,HARBOR AVE SW ,HARBOR AVE SW AND SW SPOKANE NR ST,HARBOR AVE SW AND SW AVALON WAY
1516,BKF-BL,2009,DISTRICT3,,330.057747071482,HARVARD AVE E ,E SHELBY ST AND HARVARD AVE E,E GWINN PL AND HARVARD AVE E
1517,BKF-BL,2009,DISTRICT3,,322.404382960266,HARVARD AVE E ,E GWINN PL AND HARVARD AVE E,E ALLISON ST AND HARVARD AVE E
1518,BKF-BL,2009,DISTRICT3,,659.691571099813,HARVARD AVE E ,E ALLISON ST AND HARVARD AVE E,EASTLAKE AVE E AND HARVARD AVE E
1519,BKF-BL,2016,DISTRICT2,,247.746300571326,RENTON AVE S ,44TH AVE S AND RENTON AVE S,RENTON AVE S AND S THISTLE ST
1520,BKF-BL,2016,DISTRICT2,,176.019343453593,RENTON AVE S ,RENTON AVE S AND S THISTLE ST,RENTON AVE S AND S CAMANO PL
1521,BKF-BL,2012,DISTRICT2,,498.09706840606,RENTON AVE S ,RENTON AVE S AND S CAMANO PL,RENTON AVE S AND S CLOVERDALE ST
1522,BKF-BL,2011,DISTRICT2,,686.827998399459,RENTON AVE S ,RENTON AVE S AND S CLOVERDALE ST,RENTON AVE S AND S TRENTON ST
1523,BKF-BL,2011,DISTRICT2,,346.669505816619,RENTON AVE S ,RENTON AVE S AND S TRENTON ST,RENTON AVE S AND S HENDERSON ST
1524,BKF-BL,2011,DISTRICT2,,1029.83858683822,RENTON AVE S ,RENTON AVE S AND S HENDERSON ST,RENTON AVE S AND S BARTON ST
1525,BKF-BL,2011,DISTRICT2,,952.564878974655,RENTON AVE S ,RENTON AVE S AND S BARTON ST,RENTON AVE S AND S FLETCHER ST
1526,BKF-BL,2011,DISTRICT2,,307.249256042406,RENTON AVE S ,RENTON AVE S AND S FLETCHER ST,RENTON AVE S AND S CAMBRIDGE ST
1527,BKF-BL,2011,DISTRICT2,,87.3911097383342,RENTON AVE S ,RENTON AVE S AND S CAMBRIDGE ST,50TH AVE S AND RENTON AVE S
1528,BKF-BL,2011,DISTRICT2,,392.351369974544,RENTON AVE S ,50TH AVE S AND RENTON AVE S,51ST AVE S AND RENTON AVE S
1529,BKF-BL,2016,DISTRICT2,,149.865160308093,RENTON AVE S ,51ST AVE S AND RENTON AVE S,RENTON AVE S AND S ROXBURY ST
1530,BKF-BL,2016,DISTRICT2,,773.781950139732,RENTON AVE S ,RENTON AVE S AND S ROXBURY ST,52ND AVE S AND RENTON AVE S
1531,BKF-BL,2016,DISTRICT2,,291.591020653681,RENTON AVE S ,52ND AVE S AND RENTON AVE S,53RD AVE S AND RENTON AVE S
1532,BKF-BL,2016,DISTRICT2,,379.111336423878,RENTON AVE S ,53RD AVE S AND RENTON AVE S,54TH AVE S AND RENTON AVE S
1533,BKF-BL,2016,DISTRICT2,,242.770275503509,RENTON AVE S ,54TH AVE S AND RENTON AVE S,55TH AVE S AND RENTON AVE S
1534,BKF-BL,2016,DISTRICT2,,160.84466842897,RENTON AVE S ,55TH AVE S AND RENTON AVE S,RENTON AVE S AND S NORFOLK ST
1535,BKF-PBL,2018,DISTRICT2,,818.312439677795,SWIFT AVE S ,MARS AVE S AND SWIFT AVE S,S WILLOW ST AND SWIFT AVE S
1536,BKF-PBL,2018,DISTRICT2,,276.5081324468,SWIFT AVE S ,COVELLO W DR S AND SWIFT AVE S,COVELLO E DR S AND SWIFT AVE S
1537,BKF-SHW,2008,DISTRICT1,,365.245749432568,SYLVAN WAY SW ,SW MORGAN W ST AND SYLVAN WAY SW,SW MORGAN E ST AND SYLVAN WAY SW
1538,BKF-BL,2009,DISTRICT1,,1050.71277122968,SYLVAN WAY SW ,HIGH POINT DR SW AND SYLVAN WAY SW,SW SYLVAN HEIGHTS DR AND SYLVAN WAY SW
1539,BKF-PBL,2016,DISTRICT6,,392.842282366273,N 34TH ST ,EVANSTON AVE N AND N 34TH ST,FREMONT AVE N AND N 34TH ST
1540,BKF-SHW,2009,DISTRICT3,,386.829609868843,FUHRMAN AVE E ,BOYER AVE E AND FUHRMAN AVE E,E GWINN PL AND FUHRMAN AVE E
1541,BKF-SHW,2009,DISTRICT3,,108.205335530513,FUHRMAN AVE E ,E ALLISON S ST AND FUHRMAN AVE E,E ALLISON N ST AND FUHRMAN AVE E
1542,BKF-SHW,2009,DISTRICT3,,335.602018081701,FUHRMAN AVE E ,BROADWAY E AND FUHRMAN AVE E,FRANKLIN AVE E AND FUHRMAN AVE E
1543,BKF-PBL,2017,DISTRICT7,,747.461600005166,GILMAN AVE W ,21ST AVE W AND GILMAN AVE W,GILMAN AVE W AND W EMERSON ST
1544,BKF-PBL,2017,DISTRICT7,,181.742620781558,GILMAN AVE W ,23RD AVE W AND GILMAN AVE W,GILMAN AVE W AND W EMERSON PL
1545,BKF-PBL,2017,DISTRICT7,,476.331233532814,GILMAN AVE W ,24TH AVE W AND GILMAN AVE W,25TH AVE W AND GILMAN AVE W
1546,BKF-PBL,2017,DISTRICT7,,389.321609158787,GILMAN AVE W ,26TH AVE W AND GILMAN AVE W,27TH AVE W AND GILMAN AVE W
1547,BKF-PBL,2017,DISTRICT7,,204.21791022986,GILMAN AVE W ,GILMAN AVE W AND WILLIAMS AVE W,28TH AVE W AND GILMAN AVE W
1548,BKF-SHW,2016,DISTRICT2,,295.622264987192,5TH AVE S ,5TH AVE AND 5TH AVE S,5TH AVE S AND S WASHINGTON ST
1549,BKF-PBL,2019,DISTRICT2,,306.094665796076,5TH AVE S ,5TH AVE S AND S MAIN ST,5TH AVE S AND S JACKSON ST
1550,BKF-SHW,2007,DISTRICT3,,677.27656379463,19TH AVE ,19TH AVE AND E JEFFERSON ST,19TH AVE AND E CHERRY ST
1551,BKF-SHW,2007,DISTRICT3,,426.000936971831,19TH AVE ,19TH AVE AND E COLUMBIA ST,19TH AVE AND E MARION ST
1552,BKF-SHW,2007,DISTRICT3,,498.28620198007,19TH AVE ,19TH AVE AND E SPRING ST,19TH AVE AND E UNION ST
1553,BKF-SHW,2007,DISTRICT3,,534.508303540757,19TH AVE ,19TH AVE AND E PINE ST,19TH AVE AND E MADISON ST
1554,BKF-SHW,2007,DISTRICT3,,328.588525499361,19TH AVE ,19TH AVE AND E HOWELL ST,19TH AVE AND E DENNY WAY
1555,BKF-SHW,2007,DISTRICT3,,242.393165904117,19TH AVE E ,19TH AVE E AND E GLEN ST,19TH AVE E AND E JOHN ST
1556,BKF-SHW,2007,DISTRICT3,,575.709138365297,19TH AVE E ,19TH AVE E AND E THOMAS ST,19TH AVE E AND E HARRISON ST
1557,BKF-SHW,2007,DISTRICT3,,440.043846886175,19TH AVE E ,19TH AVE E AND E REPUBLICAN ST,19TH AVE E AND E MERCER ST
1558,BKF-NGW,2014,DISTRICT3,,591.423136339636,HIAWATHA PL S ,HIAWATHA PL S AND S DEARBORN ST,HIAWATHA PL S AND S CHARLES ST
1559,BKF-NGW,2014,DISTRICT3,,710.017515510243,HIAWATHA PL S ,HIAWATHA PL S AND S CHARLES ST,HIAWATHA PL S AND S BUSH PL
1560,BKF-SHW,2009,DISTRICT2,,74.7173462471924,MOUNT RAINIER DR S ,MOUNT RAINIER DR S AND S RIDGEWAY PL,37TH PL S AND MOUNT RAINIER DR S
1561,BKF-SHW,2009,DISTRICT2,,136.884282782732,MOUNT RAINIER DR S ,37TH AVE S AND MOUNT RAINIER DR S,MOUNT RAINIER DR S AND S FERRIS PL
1562,BKF-BL,2010,DISTRICT7,,573.30420754771,NICKERSON ST ,CREMONA ST AND NICKERSON ST,DRAVUS ST AND NICKERSON ST
1563,BKF-SHW,2010,DISTRICT7,,349.450939703617,NICKERSON ST ,NICKERSON ST AND WARREN AVE N,ETRURIA ST AND NICKERSON ST
1564,BKF-SHW,2010,DISTRICT7,,479.880699569303,NICKERSON ST ,FLORENTIA ST AND NICKERSON ST,NICKERSON ST AND WESTLAKE AVE N
1565,BKF-SHW,2010,DISTRICT7,,328.00078322095,OLIVE WAY ,3RD AVE AND OLIVE WAY,4TH AVE AND OLIVE WAY
1566,BKF-SHW,2010,DISTRICT7,,333.872230836129,OLIVE WAY ,4TH AVE AND OLIVE WAY,5TH AVE AND OLIVE WAY
1567,BKF-SHW,2010,DISTRICT7,,322.397131395053,OLIVE WAY ,5TH AVE AND OLIVE WAY,6TH AVE AND OLIVE WAY
1568,BKF-SHW,2011,DISTRICT7,,321.963324157501,OLIVE WAY ,6TH AVE AND OLIVE WAY,7TH AVE AND OLIVE WAY
1569,BKF-SHW,2011,DISTRICT7,,321.698485383987,OLIVE WAY ,7TH AVE AND OLIVE WAY,HOWELL ST AND OLIVE WAY
1570,BKF-SHW,2010,DISTRICT7,,313.722921408842,TAYLOR AVE N ,MERCER ST AND TAYLOR AVE N,ROY ST AND TAYLOR AVE N
1571,BKF-BL,2010,DISTRICT7,,320.439711577961,TAYLOR AVE N ,TAYLOR AVE N AND VALLEY ST,ALOHA ST AND TAYLOR AVE N
1572,BKF-BL,2010,DISTRICT7,,319.709757717068,TAYLOR AVE N ,TAYLOR AVE N AND WARD ST,PROSPECT ST AND TAYLOR AVE N
1573,BKF-BL,2010,DISTRICT7,,611.230654857735,TAYLOR AVE N ,HIGHLAND DR AND TAYLOR AVE N,LEE ST AND TAYLOR AVE N
1574,BKF-BL,2010,DISTRICT7,,237.028447427063,TAYLOR AVE N ,TAYLOR AVE N AND TAYLOR UPPER AVE N,GALER ST AND TAYLOR AVE N
1575,BKF-BL,2010,DISTRICT7,,238.719012723864,TAYLOR AVE N ,GARFIELD ST AND TAYLOR AVE N,TAYLOR AVE N AND TAYLOR PL N
1576,BKF-SHW,2011,DISTRICT4,,459.537922352364,THACKERAY PL NE ,NE 42ND ST AND THACKERAY PL NE,NE 43RD ST AND THACKERAY PL NE
1577,BKF-SHW,2011,DISTRICT4,,412.829699152822,THACKERAY PL NE ,NE 44TH ST AND THACKERAY PL NE,NE 45TH ST AND THACKERAY PL NE
1578,BKF-PBL,2008,DISTRICT4,,669.836082231999,N 34TH ST ,N 34TH ST AND TROLL AVE N,ALBION PL N AND N 34TH ST
1579,BKF-PBL,2008,DISTRICT4,,319.851951922731,N 34TH ST ,N 34TH ST AND WOODLAND PARK AVE N,N 34TH ST AND STONE WAY N
1580,BKF-SHW,2009,DISTRICT4,,378.903105354994,N 34TH ST ,N 34TH ST AND N NORTHLAKE PL,CARR PL N AND N 34TH ST
1581,BKF-SHW,2009,DISTRICT4,,294.14223562655,N 34TH ST ,N 34TH ST AND WOODLAWN AVE N,DENSMORE AVE N AND N 34TH ST
